 124.739E+03, 38.6931E+03, 67.1051E-09,-943.679E+00
 124.746E+03, 38.6794E+03, 67.0984E-09,-943.774E+00
 124.717E+03, 38.5846E+03, 67.0984E-09,-943.774E+00
 124.812E+03, 38.6701E+03, 67.0577E-09,-944.347E+00
 124.772E+03, 38.6632E+03, 67.0801E-09,-944.032E+00
 124.775E+03, 38.7332E+03, 67.0913E-09,-943.873E+00
 124.789E+03, 38.7649E+03, 67.0885E-09,-943.913E+00
 124.718E+03, 38.7054E+03, 67.1202E-09,-943.468E+00
 124.722E+03, 38.6817E+03, 67.1134E-09,-943.563E+00
 124.755E+03, 38.6382E+03, 67.0854E-09,-943.957E+00
 124.789E+03, 38.7387E+03, 67.0837E-09,-943.981E+00
 124.744E+03, 38.7394E+03, 67.1106E-09,-943.602E+00
 124.719E+03, 38.7324E+03, 67.1247E-09,-943.405E+00
 124.748E+03, 38.7485E+03, 67.1101E-09,-943.610E+00
 124.711E+03, 38.6820E+03, 67.1198E-09,-943.474E+00
 124.746E+03, 38.7587E+03, 67.1131E-09,-943.568E+00
 124.818E+03, 38.7480E+03, 67.0686E-09,-944.193E+00
 124.761E+03, 38.7776E+03, 67.1077E-09,-943.644E+00
 124.728E+03, 38.7396E+03, 67.1202E-09,-943.468E+00
 124.698E+03, 38.6912E+03, 67.1291E-09,-943.343E+00
 124.767E+03, 38.7103E+03, 67.0918E-09,-943.868E+00
 124.762E+03, 38.7119E+03, 67.0952E-09,-943.819E+00
 124.753E+03, 38.7290E+03, 67.1037E-09,-943.699E+00
 124.768E+03, 38.7180E+03, 67.0925E-09,-943.857E+00
 124.738E+03, 38.6990E+03, 67.1067E-09,-943.658E+00
 124.748E+03, 38.7265E+03, 67.1060E-09,-943.667E+00
 124.741E+03, 38.7044E+03, 67.1061E-09,-943.666E+00
 124.759E+03, 38.7246E+03, 67.0994E-09,-943.761E+00
 124.724E+03, 38.6896E+03, 67.1135E-09,-943.562E+00
 124.752E+03, 38.7296E+03, 67.1044E-09,-943.690E+00
 124.737E+03, 38.7253E+03, 67.1121E-09,-943.581E+00
 124.693E+03, 38.6984E+03, 67.1339E-09,-943.276E+00
 124.755E+03, 38.6911E+03, 67.0955E-09,-943.815E+00
 124.707E+03, 38.6923E+03, 67.1240E-09,-943.414E+00
 124.724E+03, 38.7059E+03, 67.1165E-09,-943.519E+00
 124.714E+03, 38.7303E+03, 67.1270E-09,-943.372E+00
 124.741E+03, 38.6877E+03, 67.1029E-09,-943.711E+00
 124.712E+03, 38.7077E+03, 67.1242E-09,-943.411E+00
 124.698E+03, 38.7075E+03, 67.1324E-09,-943.296E+00
 124.726E+03, 38.7006E+03, 67.1145E-09,-943.548E+00
 124.685E+03, 38.6745E+03, 67.1338E-09,-943.276E+00
 124.744E+03, 38.7164E+03, 67.1067E-09,-943.657E+00
 124.739E+03, 38.7487E+03, 67.1154E-09,-943.536E+00
 124.753E+03, 38.7461E+03, 67.1069E-09,-943.655E+00
 124.691E+03, 38.6973E+03, 67.1348E-09,-943.263E+00
 124.706E+03, 38.7252E+03, 67.1311E-09,-943.314E+00
 124.765E+03, 38.6549E+03, 67.0826E-09,-943.996E+00
 124.746E+03, 38.7890E+03, 67.1189E-09,-943.486E+00
 124.728E+03, 38.7529E+03, 67.1226E-09,-943.434E+00
 124.684E+03, 38.7104E+03, 67.1410E-09,-943.176E+00
 124.704E+03, 38.6803E+03, 67.1234E-09,-943.422E+00
 124.719E+03, 38.7150E+03, 67.1211E-09,-943.454E+00
 124.749E+03, 38.7336E+03, 67.1068E-09,-943.656E+00
 124.734E+03, 38.7545E+03, 67.1194E-09,-943.479E+00
 124.689E+03, 38.7577E+03, 67.1471E-09,-943.089E+00
 124.685E+03, 38.7018E+03, 67.1388E-09,-943.207E+00
 124.671E+03, 38.6441E+03, 67.1367E-09,-943.236E+00
 124.773E+03, 38.7298E+03, 67.0920E-09,-943.865E+00
 124.719E+03, 38.7235E+03, 67.1228E-09,-943.431E+00
 124.667E+03, 38.8108E+03, 67.1702E-09,-942.765E+00
 124.622E+03, 38.6072E+03, 67.1591E-09,-942.921E+00
 124.670E+03, 38.6322E+03, 67.1350E-09,-943.260E+00
 124.800E+03, 38.6575E+03, 67.0623E-09,-944.282E+00
 124.713E+03, 38.7642E+03, 67.1336E-09,-943.279E+00
 124.691E+03, 38.7313E+03, 67.1411E-09,-943.174E+00
 124.619E+03, 38.5893E+03, 67.1575E-09,-942.943E+00
 124.722E+03, 38.6133E+03, 67.1008E-09,-943.740E+00
 124.727E+03, 38.6390E+03, 67.1022E-09,-943.721E+00
 124.723E+03, 38.7420E+03, 67.1236E-09,-943.419E+00
 124.704E+03, 38.7043E+03, 67.1281E-09,-943.357E+00
 124.647E+03, 38.6398E+03, 67.1500E-09,-943.049E+00
 124.718E+03, 38.5984E+03, 67.1004E-09,-943.746E+00
 124.742E+03, 38.6607E+03, 67.0974E-09,-943.788E+00
 124.803E+03, 38.7381E+03, 67.0755E-09,-944.097E+00
 124.746E+03, 38.7111E+03, 67.1046E-09,-943.687E+00
 124.645E+03, 38.6869E+03, 67.1599E-09,-942.910E+00
 124.725E+03, 38.5969E+03, 67.0956E-09,-943.814E+00
 124.787E+03, 38.6858E+03, 67.0751E-09,-944.102E+00
 124.838E+03, 38.7615E+03, 67.0591E-09,-944.328E+00
 124.681E+03, 38.7497E+03, 67.1505E-09,-943.042E+00
 124.683E+03, 38.7146E+03, 67.1423E-09,-943.157E+00
 124.666E+03, 38.5874E+03, 67.1290E-09,-943.344E+00
 124.794E+03, 38.7278E+03, 67.0790E-09,-944.048E+00
 124.790E+03, 38.7092E+03, 67.0779E-09,-944.063E+00
 124.701E+03, 38.7979E+03, 67.1474E-09,-943.085E+00
 124.682E+03, 38.6667E+03, 67.1346E-09,-943.266E+00
 124.659E+03, 38.6049E+03, 67.1366E-09,-943.238E+00
 124.771E+03, 38.6759E+03, 67.0831E-09,-943.990E+00
 124.722E+03, 38.6895E+03, 67.1146E-09,-943.546E+00
 124.685E+03, 38.7478E+03, 67.1478E-09,-943.080E+00
 124.626E+03, 38.6594E+03, 67.1661E-09,-942.824E+00
 124.639E+03, 38.6242E+03, 67.1524E-09,-943.016E+00
 124.697E+03, 38.6018E+03, 67.1133E-09,-943.564E+00
 124.714E+03, 38.7019E+03, 67.1219E-09,-943.444E+00
 124.730E+03, 38.7506E+03, 67.1211E-09,-943.456E+00
 124.585E+03, 38.6640E+03, 67.1919E-09,-942.461E+00
 124.646E+03, 38.6143E+03, 67.1458E-09,-943.108E+00
 124.666E+03, 38.5697E+03, 67.1257E-09,-943.390E+00
 124.701E+03, 38.7044E+03, 67.1301E-09,-943.329E+00
 124.699E+03, 38.7109E+03, 67.1321E-09,-943.300E+00
 124.615E+03, 38.6711E+03, 67.1749E-09,-942.700E+00
 124.645E+03, 38.6604E+03, 67.1551E-09,-942.977E+00
 124.713E+03, 38.6482E+03, 67.1127E-09,-943.573E+00
 124.763E+03, 38.7047E+03, 67.0931E-09,-943.849E+00
 124.698E+03, 38.7202E+03, 67.1348E-09,-943.262E+00
 124.661E+03, 38.7438E+03, 67.1609E-09,-942.897E+00
 124.623E+03, 38.6047E+03, 67.1577E-09,-942.940E+00
 124.713E+03, 38.6860E+03, 67.1197E-09,-943.475E+00
 124.798E+03, 38.6889E+03, 67.0693E-09,-944.183E+00
 124.706E+03, 38.7090E+03, 67.1280E-09,-943.358E+00
 124.714E+03, 38.7681E+03, 67.1340E-09,-943.274E+00
 124.612E+03, 38.6455E+03, 67.1720E-09,-942.740E+00
 124.727E+03, 38.7061E+03, 67.1149E-09,-943.542E+00
 124.751E+03, 38.6443E+03, 67.0893E-09,-943.902E+00
 124.712E+03, 38.7628E+03, 67.1342E-09,-943.271E+00
 124.669E+03, 38.7222E+03, 67.1523E-09,-943.016E+00
 124.577E+03, 38.6735E+03, 67.1980E-09,-942.376E+00
 124.685E+03, 38.6384E+03, 67.1272E-09,-943.369E+00
 124.706E+03, 38.6536E+03, 67.1177E-09,-943.502E+00
 124.736E+03, 38.7481E+03, 67.1175E-09,-943.506E+00
 124.671E+03, 38.7121E+03, 67.1495E-09,-943.056E+00
 124.612E+03, 38.6955E+03, 67.1814E-09,-942.608E+00
 124.663E+03, 38.6270E+03, 67.1384E-09,-943.212E+00
 124.680E+03, 38.6409E+03, 67.1306E-09,-943.322E+00
 124.740E+03, 38.6979E+03, 67.1055E-09,-943.674E+00
 124.674E+03, 38.6770E+03, 67.1411E-09,-943.174E+00
 124.600E+03, 38.6620E+03, 67.1822E-09,-942.598E+00
 124.597E+03, 38.5751E+03, 67.1681E-09,-942.794E+00
 124.636E+03, 38.6529E+03, 67.1589E-09,-942.924E+00
 124.704E+03, 38.6419E+03, 67.1163E-09,-943.522E+00
 124.661E+03, 38.7273E+03, 67.1582E-09,-942.934E+00
 124.631E+03, 38.6699E+03, 67.1655E-09,-942.831E+00
 124.600E+03, 38.6012E+03, 67.1708E-09,-942.757E+00
 124.648E+03, 38.6386E+03, 67.1491E-09,-943.061E+00
 124.714E+03, 38.6939E+03, 67.1200E-09,-943.470E+00
 124.696E+03, 38.7313E+03, 67.1377E-09,-943.221E+00
 124.662E+03, 38.6756E+03, 67.1476E-09,-943.083E+00
 124.623E+03, 38.6490E+03, 67.1662E-09,-942.822E+00
 124.682E+03, 38.6312E+03, 67.1276E-09,-943.363E+00
 124.683E+03, 38.6541E+03, 67.1312E-09,-943.313E+00
 124.684E+03, 38.7271E+03, 67.1443E-09,-943.129E+00
 124.688E+03, 38.6993E+03, 67.1365E-09,-943.238E+00
 124.653E+03, 38.7243E+03, 67.1623E-09,-942.877E+00
 124.693E+03, 38.7047E+03, 67.1348E-09,-943.263E+00
 124.648E+03, 38.6821E+03, 67.1574E-09,-942.945E+00
 124.681E+03, 38.6778E+03, 67.1370E-09,-943.232E+00
 124.649E+03, 38.6992E+03, 67.1598E-09,-942.911E+00
 124.688E+03, 38.7130E+03, 67.1396E-09,-943.196E+00
 124.674E+03, 38.6829E+03, 67.1418E-09,-943.165E+00
 124.673E+03, 38.6867E+03, 67.1436E-09,-943.139E+00
 124.632E+03, 38.6849E+03, 67.1675E-09,-942.803E+00
 124.639E+03, 38.6657E+03, 67.1599E-09,-942.910E+00
 124.658E+03, 38.6589E+03, 67.1470E-09,-943.092E+00
 124.662E+03, 38.6602E+03, 67.1452E-09,-943.117E+00
 124.645E+03, 38.6758E+03, 67.1580E-09,-942.937E+00
 124.643E+03, 38.7030E+03, 67.1645E-09,-942.846E+00
 124.647E+03, 38.6922E+03, 67.1598E-09,-942.911E+00
 124.574E+03, 38.6197E+03, 67.1901E-09,-942.486E+00
 124.621E+03, 38.6448E+03, 67.1669E-09,-942.812E+00
