 66.2918E+03, 26.5533E+03, 131.010E-09,-483.366E+00
 66.3018E+03, 26.5691E+03, 131.002E-09,-483.397E+00
 66.3087E+03, 26.5772E+03, 130.993E-09,-483.429E+00
 66.2574E+03, 26.5512E+03, 131.089E-09,-483.074E+00
 66.2168E+03, 26.5962E+03, 131.228E-09,-482.564E+00
 66.3469E+03, 26.6045E+03, 130.929E-09,-483.665E+00
 66.2592E+03, 26.5094E+03, 131.046E-09,-483.234E+00
 66.2596E+03, 26.5513E+03, 131.084E-09,-483.093E+00
 66.2343E+03, 26.5543E+03, 131.147E-09,-482.862E+00
 66.2502E+03, 26.5198E+03, 131.077E-09,-483.120E+00
 66.2647E+03, 26.5402E+03, 131.062E-09,-483.176E+00
 66.2868E+03, 26.5572E+03, 131.025E-09,-483.309E+00
 66.2688E+03, 26.5614E+03, 131.072E-09,-483.137E+00
 66.2604E+03, 26.5623E+03, 131.093E-09,-483.061E+00
 66.2532E+03, 26.5342E+03, 131.083E-09,-483.096E+00
 66.2713E+03, 26.5546E+03, 131.060E-09,-483.183E+00
 66.2881E+03, 26.5615E+03, 131.027E-09,-483.304E+00
 66.2722E+03, 26.5798E+03, 131.081E-09,-483.103E+00
 66.2651E+03, 26.5745E+03, 131.093E-09,-483.060E+00
 66.2456E+03, 26.5465E+03, 131.113E-09,-482.988E+00
 66.2695E+03, 26.5605E+03, 131.069E-09,-483.147E+00
 66.2774E+03, 26.5639E+03, 131.054E-09,-483.203E+00
 66.2789E+03, 26.6010E+03, 131.086E-09,-483.087E+00
 66.2573E+03, 26.5750E+03, 131.112E-09,-482.990E+00
 66.2492E+03, 26.5667E+03, 131.123E-09,-482.948E+00
 66.2827E+03, 26.5584E+03, 131.036E-09,-483.269E+00
 66.2902E+03, 26.5740E+03, 131.033E-09,-483.279E+00
 66.3153E+03, 26.6027E+03, 131.001E-09,-483.397E+00
 66.2769E+03, 26.5829E+03, 131.073E-09,-483.133E+00
 66.2806E+03, 26.5831E+03, 131.065E-09,-483.164E+00
 66.2872E+03, 26.5659E+03, 131.033E-09,-483.281E+00
 66.3098E+03, 26.5898E+03, 131.002E-09,-483.394E+00
 66.3195E+03, 26.5957E+03, 130.985E-09,-483.458E+00
 66.3012E+03, 26.5999E+03, 131.032E-09,-483.285E+00
 66.3020E+03, 26.5880E+03, 131.019E-09,-483.333E+00
 66.2978E+03, 26.5772E+03, 131.019E-09,-483.334E+00
 66.3108E+03, 26.5935E+03, 131.003E-09,-483.390E+00
 66.3192E+03, 26.6002E+03, 130.990E-09,-483.440E+00
 66.3162E+03, 26.6122E+03, 131.008E-09,-483.372E+00
 66.3166E+03, 26.5960E+03, 130.992E-09,-483.432E+00
 66.3059E+03, 26.5870E+03, 131.009E-09,-483.371E+00
 66.3198E+03, 26.5912E+03, 130.980E-09,-483.476E+00
 66.3159E+03, 26.6017E+03, 130.999E-09,-483.406E+00
 66.3153E+03, 26.6179E+03, 131.016E-09,-483.344E+00
 66.2957E+03, 26.6028E+03, 131.048E-09,-483.227E+00
 66.3015E+03, 26.6060E+03, 131.037E-09,-483.266E+00
 66.3050E+03, 26.6026E+03, 131.026E-09,-483.308E+00
