 218.344E+03, 69.1012E+03, 38.4208E-09,-1.64822E+03
 218.210E+03, 68.9589E+03, 38.4381E-09,-1.64747E+03
 218.480E+03, 69.1214E+03, 38.3953E-09,-1.64931E+03
 218.325E+03, 68.8888E+03, 38.4113E-09,-1.64862E+03
 217.998E+03, 68.9962E+03, 38.4819E-09,-1.64560E+03
 217.878E+03, 68.9886E+03, 38.5051E-09,-1.64461E+03
 217.735E+03, 68.9177E+03, 38.5288E-09,-1.64360E+03
 217.615E+03, 68.8731E+03, 38.5496E-09,-1.64271E+03
 217.699E+03, 68.8357E+03, 38.5307E-09,-1.64351E+03
 217.764E+03, 68.9292E+03, 38.5239E-09,-1.64381E+03
 217.646E+03, 68.9789E+03, 38.5501E-09,-1.64269E+03
 217.687E+03, 69.0071E+03, 38.5437E-09,-1.64296E+03
 217.672E+03, 68.9136E+03, 38.5410E-09,-1.64307E+03
 217.602E+03, 68.8280E+03, 38.5494E-09,-1.64272E+03
 217.697E+03, 68.8696E+03, 38.5333E-09,-1.64340E+03
 217.730E+03, 68.8081E+03, 38.5230E-09,-1.64384E+03
 217.680E+03, 68.9527E+03, 38.5418E-09,-1.64304E+03
 217.528E+03, 68.8665E+03, 38.5664E-09,-1.64199E+03
 217.534E+03, 68.7372E+03, 38.5571E-09,-1.64239E+03
 217.582E+03, 68.7553E+03, 38.5488E-09,-1.64274E+03
 217.598E+03, 68.6776E+03, 38.5408E-09,-1.64308E+03
 217.654E+03, 68.8002E+03, 38.5375E-09,-1.64322E+03
 217.653E+03, 68.8126E+03, 38.5383E-09,-1.64319E+03
 217.579E+03, 68.8466E+03, 38.5551E-09,-1.64247E+03
 217.594E+03, 68.9231E+03, 38.5569E-09,-1.64240E+03
 217.591E+03, 68.7008E+03, 38.5436E-09,-1.64296E+03
 217.571E+03, 68.8640E+03, 38.5577E-09,-1.64236E+03
 217.693E+03, 68.8014E+03, 38.5298E-09,-1.64355E+03
 217.557E+03, 68.8726E+03, 38.5610E-09,-1.64222E+03
 217.523E+03, 68.8152E+03, 38.5642E-09,-1.64209E+03
 217.418E+03, 68.6404E+03, 38.5740E-09,-1.64167E+03
 217.574E+03, 68.7589E+03, 38.5507E-09,-1.64266E+03
 217.663E+03, 68.8043E+03, 38.5358E-09,-1.64330E+03
 217.510E+03, 68.7532E+03, 38.5628E-09,-1.64215E+03
 217.558E+03, 68.8183E+03, 38.5575E-09,-1.64237E+03
 217.459E+03, 68.7922E+03, 38.5754E-09,-1.64161E+03
 217.485E+03, 68.6888E+03, 38.5637E-09,-1.64211E+03
 217.499E+03, 68.7373E+03, 38.5640E-09,-1.64209E+03
 217.535E+03, 68.8628E+03, 38.5647E-09,-1.64207E+03
 217.543E+03, 68.7374E+03, 38.5554E-09,-1.64246E+03
 217.631E+03, 68.7816E+03, 38.5408E-09,-1.64308E+03
 217.432E+03, 68.7541E+03, 38.5782E-09,-1.64149E+03
 217.506E+03, 68.7640E+03, 38.5642E-09,-1.64209E+03
 217.611E+03, 68.9181E+03, 38.5533E-09,-1.64255E+03
 217.512E+03, 68.7993E+03, 38.5653E-09,-1.64204E+03
 217.529E+03, 68.8093E+03, 38.5627E-09,-1.64215E+03
 217.567E+03, 68.7481E+03, 38.5513E-09,-1.64264E+03
 217.483E+03, 68.6630E+03, 38.5626E-09,-1.64215E+03
 217.478E+03, 68.7807E+03, 38.5709E-09,-1.64180E+03
 217.640E+03, 68.8830E+03, 38.5454E-09,-1.64289E+03
 217.377E+03, 68.7418E+03, 38.5884E-09,-1.64106E+03
 217.467E+03, 68.7276E+03, 38.5697E-09,-1.64185E+03
 217.544E+03, 68.8112E+03, 38.5597E-09,-1.64228E+03
 217.531E+03, 68.7075E+03, 38.5558E-09,-1.64244E+03
 217.434E+03, 68.7979E+03, 38.5806E-09,-1.64139E+03
 217.495E+03, 68.8612E+03, 38.5726E-09,-1.64173E+03
 217.201E+03, 68.7262E+03, 38.6222E-09,-1.63962E+03
 217.411E+03, 68.6085E+03, 38.5733E-09,-1.64170E+03
 217.432E+03, 68.7243E+03, 38.5764E-09,-1.64157E+03
 217.271E+03, 68.7737E+03, 38.6112E-09,-1.64009E+03
