 366.970E+03, 116.006E+03, 22.8571E-09,-2.77050E+03
 365.875E+03, 115.289E+03, 22.9174E-09,-2.76321E+03
 366.651E+03, 114.916E+03, 22.8554E-09,-2.77071E+03
 366.432E+03, 115.293E+03, 22.8788E-09,-2.76787E+03
 366.358E+03, 115.745E+03, 22.8938E-09,-2.76606E+03
 366.797E+03, 115.344E+03, 22.8546E-09,-2.77080E+03
 365.745E+03, 115.661E+03, 22.9346E-09,-2.76114E+03
 366.449E+03, 115.243E+03, 22.8765E-09,-2.76815E+03
 365.792E+03, 115.017E+03, 22.9172E-09,-2.76324E+03
 366.003E+03, 115.336E+03, 22.9095E-09,-2.76417E+03
 365.965E+03, 115.647E+03, 22.9190E-09,-2.76302E+03
 365.563E+03, 115.026E+03, 22.9333E-09,-2.76129E+03
 365.182E+03, 114.836E+03, 22.9557E-09,-2.75860E+03
 365.749E+03, 115.119E+03, 22.9225E-09,-2.76261E+03
 365.861E+03, 115.177E+03, 22.9159E-09,-2.76340E+03
 365.719E+03, 115.010E+03, 22.9222E-09,-2.76264E+03
 365.858E+03, 115.502E+03, 22.9232E-09,-2.76251E+03
 365.608E+03, 114.979E+03, 22.9291E-09,-2.76180E+03
 365.761E+03, 114.997E+03, 22.9189E-09,-2.76304E+03
 365.638E+03, 115.041E+03, 22.9285E-09,-2.76188E+03
 365.811E+03, 114.763E+03, 22.9104E-09,-2.76406E+03
 366.033E+03, 115.160E+03, 22.9036E-09,-2.76489E+03
 365.454E+03, 114.812E+03, 22.9362E-09,-2.76095E+03
 365.436E+03, 115.018E+03, 22.9420E-09,-2.76025E+03
 365.668E+03, 115.006E+03, 22.9256E-09,-2.76223E+03
 365.572E+03, 115.158E+03, 22.9356E-09,-2.76103E+03
 365.641E+03, 115.150E+03, 22.9306E-09,-2.76162E+03
 365.444E+03, 115.113E+03, 22.9436E-09,-2.76007E+03
 365.593E+03, 114.754E+03, 22.9253E-09,-2.76226E+03
 365.235E+03, 115.121E+03, 22.9583E-09,-2.75829E+03
 365.051E+03, 114.792E+03, 22.9639E-09,-2.75762E+03
 365.223E+03, 114.560E+03, 22.9469E-09,-2.75967E+03
 365.081E+03, 115.007E+03, 22.9665E-09,-2.75731E+03
 365.056E+03, 114.634E+03, 22.9601E-09,-2.75808E+03
 365.232E+03, 114.970E+03, 22.9552E-09,-2.75867E+03
 365.294E+03, 115.095E+03, 22.9536E-09,-2.75886E+03
 365.259E+03, 114.981E+03, 22.9535E-09,-2.75887E+03
 365.252E+03, 115.069E+03, 22.9559E-09,-2.75858E+03
 364.725E+03, 114.667E+03, 22.9839E-09,-2.75522E+03
 365.376E+03, 114.806E+03, 22.9415E-09,-2.76031E+03
 365.447E+03, 115.118E+03, 22.9435E-09,-2.76008E+03
 365.313E+03, 115.003E+03, 22.9503E-09,-2.75926E+03
 365.303E+03, 115.255E+03, 22.9565E-09,-2.75851E+03
 364.840E+03, 114.919E+03, 22.9814E-09,-2.75552E+03
 365.325E+03, 114.539E+03, 22.9392E-09,-2.76059E+03
 365.501E+03, 114.724E+03, 22.9310E-09,-2.76158E+03
 365.292E+03, 114.653E+03, 22.9441E-09,-2.76001E+03
 365.051E+03, 114.861E+03, 22.9654E-09,-2.75744E+03
 364.614E+03, 115.119E+03, 23.0016E-09,-2.75310E+03
 365.343E+03, 114.777E+03, 22.9432E-09,-2.76011E+03
 364.767E+03, 114.237E+03, 22.9716E-09,-2.75670E+03
 365.226E+03, 114.905E+03, 22.9542E-09,-2.75879E+03
 365.316E+03, 114.929E+03, 22.9484E-09,-2.75948E+03
 364.685E+03, 115.031E+03, 22.9948E-09,-2.75392E+03
 365.399E+03, 114.567E+03, 22.9347E-09,-2.76113E+03
 364.818E+03, 114.670E+03, 22.9775E-09,-2.75599E+03
 365.104E+03, 114.638E+03, 22.9568E-09,-2.75847E+03
 365.004E+03, 114.858E+03, 22.9687E-09,-2.75705E+03
 364.992E+03, 114.935E+03, 22.9712E-09,-2.75674E+03
 365.032E+03, 114.609E+03, 22.9612E-09,-2.75794E+03
 364.464E+03, 114.361E+03, 22.9954E-09,-2.75384E+03
 364.870E+03, 114.508E+03, 22.9704E-09,-2.75685E+03
 364.654E+03, 114.684E+03, 22.9893E-09,-2.75458E+03
 365.105E+03, 114.660E+03, 22.9573E-09,-2.75842E+03
 364.106E+03, 114.238E+03, 23.0178E-09,-2.75116E+03
 364.950E+03, 114.797E+03, 22.9711E-09,-2.75676E+03
 364.735E+03, 114.483E+03, 22.9792E-09,-2.75578E+03
 364.911E+03, 114.646E+03, 22.9705E-09,-2.75683E+03
 364.501E+03, 114.663E+03, 22.9995E-09,-2.75335E+03
 364.133E+03, 114.339E+03, 23.0181E-09,-2.75112E+03
 364.242E+03, 114.352E+03, 23.0108E-09,-2.75200E+03
 364.323E+03, 114.039E+03, 22.9983E-09,-2.75350E+03
 364.272E+03, 114.810E+03, 23.0188E-09,-2.75104E+03
 364.113E+03, 114.431E+03, 23.0216E-09,-2.75071E+03
 364.327E+03, 114.476E+03, 23.0076E-09,-2.75238E+03
 364.787E+03, 114.776E+03, 22.9820E-09,-2.75545E+03
 364.486E+03, 114.339E+03, 22.9934E-09,-2.75408E+03
 364.393E+03, 114.405E+03, 23.0014E-09,-2.75313E+03
 364.419E+03, 114.402E+03, 22.9995E-09,-2.75335E+03
 364.303E+03, 114.321E+03, 23.0059E-09,-2.75259E+03
 364.492E+03, 114.979E+03, 23.0071E-09,-2.75244E+03
 364.224E+03, 114.090E+03, 23.0064E-09,-2.75253E+03
 364.273E+03, 114.517E+03, 23.0123E-09,-2.75182E+03
 364.378E+03, 113.852E+03, 22.9903E-09,-2.75445E+03
 364.631E+03, 114.745E+03, 22.9922E-09,-2.75422E+03
 364.230E+03, 114.413E+03, 23.0130E-09,-2.75174E+03
 364.145E+03, 114.317E+03, 23.0169E-09,-2.75127E+03
 364.209E+03, 114.573E+03, 23.0180E-09,-2.75114E+03
 364.330E+03, 114.298E+03, 23.0034E-09,-2.75288E+03
 364.506E+03, 114.535E+03, 22.9964E-09,-2.75373E+03
 364.723E+03, 114.196E+03, 22.9737E-09,-2.75644E+03
 363.761E+03, 114.422E+03, 23.0461E-09,-2.74778E+03
 364.117E+03, 114.375E+03, 23.0201E-09,-2.75089E+03
 364.092E+03, 114.110E+03, 23.0160E-09,-2.75138E+03
 364.876E+03, 114.211E+03, 22.9634E-09,-2.75768E+03
 364.365E+03, 113.979E+03, 22.9941E-09,-2.75400E+03
 364.233E+03, 114.443E+03, 23.0134E-09,-2.75168E+03
 364.503E+03, 114.826E+03, 23.0030E-09,-2.75293E+03
 364.564E+03, 114.525E+03, 22.9921E-09,-2.75424E+03
 364.467E+03, 114.005E+03, 22.9875E-09,-2.75480E+03
 364.191E+03, 113.827E+03, 23.0029E-09,-2.75295E+03
 364.758E+03, 114.491E+03, 22.9778E-09,-2.75596E+03
 364.556E+03, 114.174E+03, 22.9849E-09,-2.75510E+03
 364.102E+03, 114.396E+03, 23.0216E-09,-2.75071E+03
 364.056E+03, 114.074E+03, 23.0178E-09,-2.75117E+03
 364.453E+03, 113.956E+03, 22.9874E-09,-2.75481E+03
 365.010E+03, 114.460E+03, 22.9595E-09,-2.75815E+03
 364.142E+03, 114.490E+03, 23.0209E-09,-2.75080E+03
 364.086E+03, 114.444E+03, 23.0238E-09,-2.75045E+03
 364.006E+03, 113.477E+03, 23.0082E-09,-2.75231E+03
 364.332E+03, 114.131E+03, 22.9996E-09,-2.75334E+03
 364.523E+03, 114.150E+03, 22.9867E-09,-2.75488E+03
 364.394E+03, 114.371E+03, 23.0006E-09,-2.75322E+03
 364.381E+03, 114.905E+03, 23.0133E-09,-2.75170E+03
 363.615E+03, 113.476E+03, 23.0356E-09,-2.74904E+03
 364.428E+03, 113.888E+03, 22.9876E-09,-2.75478E+03
 364.966E+03, 113.678E+03, 22.9455E-09,-2.75983E+03
 364.840E+03, 115.089E+03, 22.9852E-09,-2.75507E+03
 364.716E+03, 114.513E+03, 22.9812E-09,-2.75555E+03
 363.441E+03, 114.200E+03, 23.0638E-09,-2.74568E+03
 364.880E+03, 113.646E+03, 22.9508E-09,-2.75920E+03
 364.792E+03, 113.537E+03, 22.9545E-09,-2.75874E+03
 365.399E+03, 114.825E+03, 22.9403E-09,-2.76045E+03
 364.735E+03, 114.837E+03, 22.9869E-09,-2.75486E+03
 364.240E+03, 114.361E+03, 23.0112E-09,-2.75196E+03
 364.382E+03, 113.289E+03, 22.9778E-09,-2.75596E+03
 364.873E+03, 114.039E+03, 22.9599E-09,-2.75810E+03
 365.691E+03, 114.338E+03, 22.9094E-09,-2.76418E+03
 364.735E+03, 114.620E+03, 22.9822E-09,-2.75542E+03
 364.411E+03, 114.443E+03, 23.0010E-09,-2.75318E+03
